target,target_count,target_and_keyphrase_count,keyphrase_count,database_count,p_value,target_and_keyphrase_ratio
KCNH7,11,0,226659,30028272,1.0,0.0
AC007740.1,0,0,226659,30028272,1.0,0.0
FIGN,18,0,226659,30028272,1.0,0.0
AC092684.1,0,0,226659,30028272,1.0,0.0
GRB14,126,0,226659,30028272,1.0,0.0
COBLL1,22,0,226659,30028272,1.0,0.0
AC019181.2,0,0,226659,30028272,1.0,0.0
SLC38A11,1,0,226659,30028272,1.0,0.0
AC013463.2,0,0,226659,30028272,1.0,0.0
SCN3A,64,0,226659,30028272,1.0,0.0
CSRNP3,1,0,226659,30028272,1.0,0.0
GALNT3,102,0,226659,30028272,1.0,0.0
AC009495.2,0,0,226659,30028272,1.0,0.0
AC009495.4,0,0,226659,30028272,1.0,0.0
AC009495.3,0,0,226659,30028272,1.0,0.0
TTC21B,23,0,226659,30028272,1.0,0.0
AC010127.3,1,0,226659,30028272,1.0,0.0
SCN1A,788,0,226659,30028272,1.0,0.0
SCN9A,211,0,226659,30028272,1.0,0.0
SCN7A,22,0,226659,30028272,1.0,0.0
XIRP2,26,0,226659,30028272,1.0,0.0
XIRP2-AS1,0,0,226659,30028272,1.0,0.0
AC074363.1,0,0,226659,30028272,1.0,0.0
AC016723.4,0,0,226659,30028272,1.0,0.0
B3GALT1,2,0,226659,30028272,1.0,0.0
CERS6-AS1,0,0,226659,30028272,1.0,0.0
NOSTRIN,34,0,226659,30028272,1.0,0.0
SPC25,50,0,226659,30028272,1.0,0.0
G6PC2,79,0,226659,30028272,1.0,0.0
ABCB11,398,0,226659,30028272,1.0,0.0
AC007556.3,0,0,226659,30028272,1.0,0.0
LRP2,156,0,226659,30028272,1.0,0.0
BBS5,45,0,226659,30028272,1.0,0.0
RP11-724O16.1,0,0,226659,30028272,1.0,0.0
KLHL41,9,0,226659,30028272,1.0,0.0
FASTKD1,8,0,226659,30028272,1.0,0.0
PPIG,7,0,226659,30028272,1.0,0.0
CCDC173,0,0,226659,30028272,1.0,0.0
PHOSPHO2,2,0,226659,30028272,1.0,0.0
KLHL23,3,0,226659,30028272,1.0,0.0
METTL5,3,0,226659,30028272,1.0,0.0
UBR3,13,0,226659,30028272,1.0,0.0
MYO3B,16,0,226659,30028272,1.0,0.0
AC012594.1,0,0,226659,30028272,1.0,0.0
AC007277.3,0,0,226659,30028272,1.0,0.0
LINC01124,0,0,226659,30028272,1.0,0.0
AC007405.4,0,0,226659,30028272,1.0,0.0
AC007405.6,0,0,226659,30028272,1.0,0.0
ERICH2,0,0,226659,30028272,1.0,0.0
AC007405.8,0,0,226659,30028272,1.0,0.0
GORASP2,11,0,226659,30028272,1.0,0.0
TLK1,37,0,226659,30028272,1.0,0.0
METTL8,5,0,226659,30028272,1.0,0.0
DCAF17,12,0,226659,30028272,1.0,0.0
CYBRD1,22,0,226659,30028272,1.0,0.0
DYNC1I2,3,0,226659,30028272,1.0,0.0
AC068039.1,0,0,226659,30028272,1.0,0.0
AC068039.4,0,0,226659,30028272,1.0,0.0
SLC25A12,46,0,226659,30028272,1.0,0.0
METAP1D,3,0,226659,30028272,1.0,0.0
AC104801.1,0,0,226659,30028272,1.0,0.0
AC104088.1,0,0,226659,30028272,1.0,0.0
AC078883.4,0,0,226659,30028272,1.0,0.0
AC078883.3,2,0,226659,30028272,1.0,0.0
AC093818.1,0,0,226659,30028272,1.0,0.0
RAPGEF4-AS1,0,0,226659,30028272,1.0,0.0
RAPGEF4,17,0,226659,30028272,1.0,0.0
MLTK,10,0,226659,30028272,1.0,0.0
MLK7-AS1,4,0,226659,30028272,1.0,0.0
RP11-796E10.1,0,0,226659,30028272,1.0,0.0
AC106900.6,0,0,226659,30028272,1.0,0.0
RP11-394I13.2,0,0,226659,30028272,1.0,0.0
RP11-394I13.3,0,0,226659,30028272,1.0,0.0
RP11-394I13.1,0,0,226659,30028272,1.0,0.0
OLA1,22,0,226659,30028272,1.0,0.0
AC018470.4,0,0,226659,30028272,1.0,0.0
AC018470.1,0,0,226659,30028272,1.0,0.0
CIR1,25,0,226659,30028272,1.0,0.0
SCRN3,2,0,226659,30028272,1.0,0.0
GPR155,10,0,226659,30028272,1.0,0.0
AC010894.3,0,0,226659,30028272,1.0,0.0
AC018890.6,0,0,226659,30028272,1.0,0.0
AC010894.5,0,0,226659,30028272,1.0,0.0
AC018890.4,0,0,226659,30028272,1.0,0.0
AC096649.2,0,0,226659,30028272,1.0,0.0
ATP5G3,15,0,226659,30028272,1.0,0.0
AC096649.3,0,0,226659,30028272,1.0,0.0
AC016751.3,0,0,226659,30028272,1.0,0.0
AC016751.2,0,0,226659,30028272,1.0,0.0
KIAA1715,2,0,226659,30028272,1.0,0.0
EVX2,26,0,226659,30028272,1.0,0.0
HOXD12,47,0,226659,30028272,1.0,0.0
HOXD11,87,0,226659,30028272,1.0,0.0
HOXD10,152,0,226659,30028272,1.0,0.0
HOXD-AS2,2,0,226659,30028272,1.0,0.0
HOXD9,71,0,226659,30028272,1.0,0.0
HOXD8,43,0,226659,30028272,1.0,0.0
HOXD3,70,0,226659,30028272,1.0,0.0
RP11-387A1.5,0,0,226659,30028272,1.0,0.0
HOXD-AS1,29,0,226659,30028272,1.0,0.0
AC009336.24,0,0,226659,30028272,1.0,0.0
HOXD1,49,0,226659,30028272,1.0,0.0
AC017048.1,0,0,226659,30028272,1.0,0.0
AC017048.2,0,0,226659,30028272,1.0,0.0
RP11-324L17.1,0,0,226659,30028272,1.0,0.0
LINC01116,7,0,226659,30028272,1.0,0.0
LINC01117,0,0,226659,30028272,1.0,0.0
AC092162.1,0,0,226659,30028272,1.0,0.0
AC073636.1,0,0,226659,30028272,1.0,0.0
AC079305.11,0,0,226659,30028272,1.0,0.0
AC079305.8,0,0,226659,30028272,1.0,0.0
HNRNPA3,17,0,226659,30028272,1.0,0.0
AC079305.10,0,0,226659,30028272,1.0,0.0
RP11-337N6.2,0,0,226659,30028272,1.0,0.0
RP11-337N6.1,0,0,226659,30028272,1.0,0.0
AGPS,453,0,226659,30028272,1.0,0.0
TTC30B,3,0,226659,30028272,1.0,0.0
AC073834.3,0,0,226659,30028272,1.0,0.0
TTC30A,0,0,226659,30028272,1.0,0.0
AC012499.1,0,0,226659,30028272,1.0,0.0
RBM45,8,0,226659,30028272,1.0,0.0
OSBPL6,6,0,226659,30028272,1.0,0.0
RP11-65L3.1,0,0,226659,30028272,1.0,0.0
PRKRA,40,0,226659,30028272,1.0,0.0
DFNB59,15,0,226659,30028272,1.0,0.0
FKBP7,4,0,226659,30028272,1.0,0.0
PLEKHA3,1,0,226659,30028272,1.0,0.0
TTN-AS1,5,0,226659,30028272,1.0,0.0
RP11-65L3.4,0,0,226659,30028272,1.0,0.0
RP11-65L3.2,0,0,226659,30028272,1.0,0.0
RP11-171I2.5,0,0,226659,30028272,1.0,0.0
RP11-171I2.2,0,0,226659,30028272,1.0,0.0
RP11-171I2.4,0,0,226659,30028272,1.0,0.0
RP11-171I2.3,0,0,226659,30028272,1.0,0.0
RP11-171I2.1,0,0,226659,30028272,1.0,0.0
RP11-88L24.4,0,0,226659,30028272,1.0,0.0
CCDC141,8,0,226659,30028272,1.0,0.0
SESTD1,10,0,226659,30028272,1.0,0.0
AC093911.1,0,0,226659,30028272,1.0,0.0
ZNF385B,7,0,226659,30028272,1.0,0.0
CWC22,20,0,226659,30028272,1.0,0.0
AC009478.1,0,0,226659,30028272,1.0,0.0
UBE2E3,19,0,226659,30028272,1.0,0.0
AC104076.3,0,0,226659,30028272,1.0,0.0
AC068196.1,0,0,226659,30028272,1.0,0.0
AC104820.2,0,0,226659,30028272,1.0,0.0
AC020595.1,0,0,226659,30028272,1.0,0.0
AC013733.3,0,0,226659,30028272,1.0,0.0
AC013733.4,0,0,226659,30028272,1.0,0.0
RP11-366L5.1,0,0,226659,30028272,1.0,0.0
SSFA2,8,0,226659,30028272,1.0,0.0
PPP1R1C,3,0,226659,30028272,1.0,0.0
DNAJC10,5,0,226659,30028272,1.0,0.0
NCKAP1,18,0,226659,30028272,1.0,0.0
DUSP19,4,0,226659,30028272,1.0,0.0
AC064871.3,0,0,226659,30028272,1.0,0.0
NUP35,11,0,226659,30028272,1.0,0.0
RP11-438L19.1,0,0,226659,30028272,1.0,0.0
AC093639.1,0,0,226659,30028272,1.0,0.0
ZNF804A,153,0,226659,30028272,1.0,0.0
AC007966.1,0,0,226659,30028272,1.0,0.0
FSIP2,8,0,226659,30028272,1.0,0.0
AC008174.3,0,0,226659,30028272,1.0,0.0
AC097500.2,1,0,226659,30028272,1.0,0.0
RP11-410E4.1,0,0,226659,30028272,1.0,0.0
ZC3H15,2,0,226659,30028272,1.0,0.0
AC018867.1,0,0,226659,30028272,1.0,0.0
AC018867.2,0,0,226659,30028272,1.0,0.0
AC017101.10,0,0,226659,30028272,1.0,0.0
FAM171B,3,0,226659,30028272,1.0,0.0
ZSWIM2,0,0,226659,30028272,1.0,0.0
AC007319.1,0,0,226659,30028272,1.0,0.0
CALCRL,39,0,226659,30028272,1.0,0.0
LINC01090,0,0,226659,30028272,1.0,0.0
GULP1,17,0,226659,30028272,1.0,0.0
DIRC1,3,0,226659,30028272,1.0,0.0
COL5A2,140,0,226659,30028272,1.0,0.0
AC133106.2,0,0,226659,30028272,1.0,0.0
WDR75,1,0,226659,30028272,1.0,0.0
ASNSD1,1,0,226659,30028272,1.0,0.0
ANKAR,1,0,226659,30028272,1.0,0.0
OSGEPL1-AS1,0,0,226659,30028272,1.0,0.0
RP11-455J20.3,0,0,226659,30028272,1.0,0.0
ORMDL1,8,0,226659,30028272,1.0,0.0
AC013468.1,0,0,226659,30028272,1.0,0.0
C2orf88,1,0,226659,30028272,1.0,0.0
MSTN,648,0,226659,30028272,1.0,0.0
HIBCH,23,0,226659,30028272,1.0,0.0
INPP1,19,0,226659,30028272,1.0,0.0
MFSD6,2,0,226659,30028272,1.0,0.0
RP11-647K16.1,0,0,226659,30028272,1.0,0.0
TMEM194B,1,0,226659,30028272,1.0,0.0
AC093388.3,0,0,226659,30028272,1.0,0.0
AC006460.2,0,0,226659,30028272,1.0,0.0
AC005540.3,0,0,226659,30028272,1.0,0.0
AC067945.2,1,0,226659,30028272,1.0,0.0
AC092614.2,0,0,226659,30028272,1.0,0.0
MYO1B,38,0,226659,30028272,1.0,0.0
NABP1,6,0,226659,30028272,1.0,0.0
AC098872.3,0,0,226659,30028272,1.0,0.0
SDPR,37,0,226659,30028272,1.0,0.0
AC098617.1,0,0,226659,30028272,1.0,0.0
TMEFF2,75,0,226659,30028272,1.0,0.0
AC013401.1,0,0,226659,30028272,1.0,0.0
AC013401.2,0,0,226659,30028272,1.0,0.0
PCGEM1,33,0,226659,30028272,1.0,0.0
RP11-764E7.1,0,0,226659,30028272,1.0,0.0
AC018799.1,0,0,226659,30028272,1.0,0.0
AC006196.1,0,0,226659,30028272,1.0,0.0
AC010983.1,0,0,226659,30028272,1.0,0.0
AC064834.1,0,0,226659,30028272,1.0,0.0
RP11-762E8.1,0,0,226659,30028272,1.0,0.0
AC064834.2,0,0,226659,30028272,1.0,0.0
AC064834.3,0,0,226659,30028272,1.0,0.0
DNAH7,6,0,226659,30028272,1.0,0.0
RP11-347P5.1,0,0,226659,30028272,1.0,0.0
HECW2,13,0,226659,30028272,1.0,0.0
AC020571.3,0,0,226659,30028272,1.0,0.0
CCDC150,0,0,226659,30028272,1.0,0.0
GTF3C3,4,0,226659,30028272,1.0,0.0
C2orf66,1,0,226659,30028272,1.0,0.0
PGAP1,28,0,226659,30028272,1.0,0.0
ANKRD44,4,0,226659,30028272,1.0,0.0
AC013264.2,0,0,226659,30028272,1.0,0.0
AC010746.3,0,0,226659,30028272,1.0,0.0
COQ10B,2,0,226659,30028272,1.0,0.0
HSPE1,19,0,226659,30028272,1.0,0.0
HSPE1-MOB4,0,0,226659,30028272,1.0,0.0
MOB4,7,0,226659,30028272,1.0,0.0
RFTN2,1,0,226659,30028272,1.0,0.0
AC011997.1,0,0,226659,30028272,1.0,0.0
MARS2,7,0,226659,30028272,1.0,0.0
BOLL,512,0,226659,30028272,1.0,0.0
PLCL1,17,0,226659,30028272,1.0,0.0
AC109589.1,0,0,226659,30028272,1.0,0.0
AC005235.1,0,0,226659,30028272,1.0,0.0
AC019330.1,0,0,226659,30028272,1.0,0.0
AC018717.1,0,0,226659,30028272,1.0,0.0
RP11-486F17.1,0,0,226659,30028272,1.0,0.0
SATB2-AS1,2,0,226659,30028272,1.0,0.0
AC093590.1,0,0,226659,30028272,1.0,0.0
FTCDNL1,1,0,226659,30028272,1.0,0.0
C2orf69,0,0,226659,30028272,1.0,0.0
TYW5,4,0,226659,30028272,1.0,0.0
C2orf47,2,0,226659,30028272,1.0,0.0
KCTD18,2,0,226659,30028272,1.0,0.0
SGOL2,7,0,226659,30028272,1.0,0.0
AC007163.3,0,0,226659,30028272,1.0,0.0
AC007163.6,0,0,226659,30028272,1.0,0.0
BZW1,6,0,226659,30028272,1.0,0.0
RP11-469M7.1,0,0,226659,30028272,1.0,0.0
CLK1,105,0,226659,30028272,1.0,0.0
PPIL3,10,0,226659,30028272,1.0,0.0
NIF3L1,5,0,226659,30028272,1.0,0.0
ORC2,195,0,226659,30028272,1.0,0.0
AC005037.3,0,0,226659,30028272,1.0,0.0
FAM126B,1,0,226659,30028272,1.0,0.0
NDUFB3,9,0,226659,30028272,1.0,0.0
RP11-13J8.1,0,0,226659,30028272,1.0,0.0
CFLAR-AS1,1,0,226659,30028272,1.0,0.0
AC007283.5,1,0,226659,30028272,1.0,0.0
ALS2CR12,11,0,226659,30028272,1.0,0.0
TRAK2,25,0,226659,30028272,1.0,0.0
STRADB,1,0,226659,30028272,1.0,0.0
ALS2CR11,1,0,226659,30028272,1.0,0.0
TMEM237,9,0,226659,30028272,1.0,0.0
MPP4,27,0,226659,30028272,1.0,0.0
ALS2,149,0,226659,30028272,1.0,0.0
CDK15,2,0,226659,30028272,1.0,0.0
RP11-107N15.1,0,0,226659,30028272,1.0,0.0
AC079354.1,0,0,226659,30028272,1.0,0.0
AC079354.3,0,0,226659,30028272,1.0,0.0
AC079354.5,0,0,226659,30028272,1.0,0.0
AC079354.2,0,0,226659,30028272,1.0,0.0
NOP58,36,0,226659,30028272,1.0,0.0
RP11-686O6.1,0,0,226659,30028272,1.0,0.0
RP11-686O6.2,0,0,226659,30028272,1.0,0.0
FAM117B,1,0,226659,30028272,1.0,0.0
ICA1L,2,0,226659,30028272,1.0,0.0
WDR12,27,0,226659,30028272,1.0,0.0
CARF,109,0,226659,30028272,1.0,0.0
NBEAL1,5,0,226659,30028272,1.0,0.0
CYP20A1,14,0,226659,30028272,1.0,0.0
RP11-363J17.1,0,0,226659,30028272,1.0,0.0
RAPH1,10,0,226659,30028272,1.0,0.0
AC009965.2,0,0,226659,30028272,1.0,0.0
AC009498.1,0,0,226659,30028272,1.0,0.0
AC016903.1,0,0,226659,30028272,1.0,0.0
AC016903.2,0,0,226659,30028272,1.0,0.0
AC007362.3,0,0,226659,30028272,1.0,0.0
AC007679.3,0,0,226659,30028272,1.0,0.0
INO80D,6,0,226659,30028272,1.0,0.0
AC007383.3,0,0,226659,30028272,1.0,0.0
NDUFS1,70,0,226659,30028272,1.0,0.0
AC007383.4,0,0,226659,30028272,1.0,0.0
EEF1B2,10,0,226659,30028272,1.0,0.0
ZDBF2,13,0,226659,30028272,1.0,0.0
AC017081.1,0,0,226659,30028272,1.0,0.0
ADAM23,84,0,226659,30028272,1.0,0.0
AC010731.2,0,0,226659,30028272,1.0,0.0
AC010731.3,0,0,226659,30028272,1.0,0.0
AC010731.4,0,0,226659,30028272,1.0,0.0
DYTN,0,0,226659,30028272,1.0,0.0
MDH1B,0,0,226659,30028272,1.0,0.0
FASTKD2,16,0,226659,30028272,1.0,0.0
RP11-95H11.1,0,0,226659,30028272,1.0,0.0
AC008269.2,0,0,226659,30028272,1.0,0.0
CPO,889,0,226659,30028272,1.0,0.0
KLF7,79,0,226659,30028272,1.0,0.0
AC007879.1,0,0,226659,30028272,1.0,0.0
AC007879.2,0,0,226659,30028272,1.0,0.0
AC007879.4,0,0,226659,30028272,1.0,0.0
AC007879.3,0,0,226659,30028272,1.0,0.0
AC007879.7,0,0,226659,30028272,1.0,0.0
AC007879.5,0,0,226659,30028272,1.0,0.0
AC007879.6,0,0,226659,30028272,1.0,0.0
METTL21A,3,0,226659,30028272,1.0,0.0
AC079767.4,1,0,226659,30028272,1.0,0.0
CCNYL1,2,0,226659,30028272,1.0,0.0
RP11-801F7.1,0,0,226659,30028272,1.0,0.0
AC096772.6,0,0,226659,30028272,1.0,0.0
PLEKHM3,0,0,226659,30028272,1.0,0.0
CRYGD,74,0,226659,30028272,1.0,0.0
CRYGC,53,0,226659,30028272,1.0,0.0
CRYGB,20,0,226659,30028272,1.0,0.0
CRYGA,31,0,226659,30028272,1.0,0.0
C2orf80,3,0,226659,30028272,1.0,0.0
IDH1-AS1,1,0,226659,30028272,1.0,0.0
PIKFYVE,178,0,226659,30028272,1.0,0.0
PTH2R,40,0,226659,30028272,1.0,0.0
UNC80,18,0,226659,30028272,1.0,0.0
KANSL1L,2,0,226659,30028272,1.0,0.0
RP11-260M2.1,0,0,226659,30028272,1.0,0.0
AC007038.7,0,0,226659,30028272,1.0,0.0
AC006994.2,0,0,226659,30028272,1.0,0.0
ACADL,53,0,226659,30028272,1.0,0.0
MYL1,40,0,226659,30028272,1.0,0.0
AC007970.1,0,0,226659,30028272,1.0,0.0
AC093381.2,0,0,226659,30028272,1.0,0.0
AC108066.1,0,0,226659,30028272,1.0,0.0
RP11-105N14.1,0,0,226659,30028272,1.0,0.0
RP11-105N14.3,0,0,226659,30028272,1.0,0.0
RP11-105N14.2,0,0,226659,30028272,1.0,0.0
AC079610.2,0,0,226659,30028272,1.0,0.0
SPAG16,24,0,226659,30028272,1.0,0.0
AC107218.3,0,0,226659,30028272,1.0,0.0
VWC2L,2,0,226659,30028272,1.0,0.0
AC072062.1,0,0,226659,30028272,1.0,0.0
AC072062.3,0,0,226659,30028272,1.0,0.0
AC073284.4,1,0,226659,30028272,1.0,0.0
AC012462.1,0,0,226659,30028272,1.0,0.0
AC012462.2,0,0,226659,30028272,1.0,0.0
AC012462.3,0,0,226659,30028272,1.0,0.0
AC012668.1,0,0,226659,30028272,1.0,0.0
AC012668.2,0,0,226659,30028272,1.0,0.0
AC012668.3,0,0,226659,30028272,1.0,0.0
LINC00607,1,0,226659,30028272,1.0,0.0
AC093850.2,1,0,226659,30028272,1.0,0.0
AC122136.2,0,0,226659,30028272,1.0,0.0
AC093382.1,0,0,226659,30028272,1.0,0.0
PECR,12,0,226659,30028272,1.0,0.0
TMEM169,0,0,226659,30028272,1.0,0.0
RP11-566E18.3,0,0,226659,30028272,1.0,0.0
AC012513.6,0,0,226659,30028272,1.0,0.0
AC069155.1,0,0,226659,30028272,1.0,0.0
AC098820.2,0,0,226659,30028272,1.0,0.0
AC098820.4,0,0,226659,30028272,1.0,0.0
RPL37A,22,0,226659,30028272,1.0,0.0
AC073321.3,0,0,226659,30028272,1.0,0.0
AC073321.4,0,0,226659,30028272,1.0,0.0
AC007563.5,0,0,226659,30028272,1.0,0.0
AC007563.3,0,0,226659,30028272,1.0,0.0
AC007557.4,0,0,226659,30028272,1.0,0.0
TNP1,76,0,226659,30028272,1.0,0.0
AC007557.2,0,0,226659,30028272,1.0,0.0
AC007557.3,0,0,226659,30028272,1.0,0.0
AC007563.1,0,0,226659,30028272,1.0,0.0
AC007557.1,0,0,226659,30028272,1.0,0.0
RP11-574O16.1,0,0,226659,30028272,1.0,0.0
AC009492.1,0,0,226659,30028272,1.0,0.0
DIRC3,8,0,226659,30028272,1.0,0.0
TNS1,31,0,226659,30028272,1.0,0.0
AC010136.2,0,0,226659,30028272,1.0,0.0
RUFY4,3,0,226659,30028272,1.0,0.0
GPBAR1,119,0,226659,30028272,1.0,0.0
AAMP,40,0,226659,30028272,1.0,0.0
PNKD,61,0,226659,30028272,1.0,0.0
TMBIM1,8,0,226659,30028272,1.0,0.0
AC021016.8,0,0,226659,30028272,1.0,0.0
C2orf62,1,0,226659,30028272,1.0,0.0
CTDSP1,12,0,226659,30028272,1.0,0.0
RP11-378A13.2,0,0,226659,30028272,1.0,0.0
VIL1,43,0,226659,30028272,1.0,0.0
USP37,24,0,226659,30028272,1.0,0.0
PLCD4,11,0,226659,30028272,1.0,0.0
RP11-548H3.1,0,0,226659,30028272,1.0,0.0
ZNF142,7,0,226659,30028272,1.0,0.0
BCS1L,54,0,226659,30028272,1.0,0.0
RNF25,10,0,226659,30028272,1.0,0.0
STK36,15,0,226659,30028272,1.0,0.0
TTLL4,10,0,226659,30028272,1.0,0.0
RP11-459I19.1,0,0,226659,30028272,1.0,0.0
PRKAG3,91,0,226659,30028272,1.0,0.0
AC073128.10,0,0,226659,30028272,1.0,0.0
AC097468.7,0,0,226659,30028272,1.0,0.0
CDK5R2,10,0,226659,30028272,1.0,0.0
LINC00608,0,0,226659,30028272,1.0,0.0
CRYBA2,21,0,226659,30028272,1.0,0.0
AC097468.4,0,0,226659,30028272,1.0,0.0
CCDC108,3,0,226659,30028272,1.0,0.0
RP11-33O4.1,0,0,226659,30028272,1.0,0.0
SLC23A3,5,0,226659,30028272,1.0,0.0
CNPPD1,2,0,226659,30028272,1.0,0.0
FAM134A,2,0,226659,30028272,1.0,0.0
ZFAND2B,1,0,226659,30028272,1.0,0.0
ABCB6,99,0,226659,30028272,1.0,0.0
ANKZF1,5,0,226659,30028272,1.0,0.0
GLB1L,3,0,226659,30028272,1.0,0.0
STK16,14,0,226659,30028272,1.0,0.0
TUBA4A,25,0,226659,30028272,1.0,0.0
DNAJB2,13,0,226659,30028272,1.0,0.0
AC114803.3,0,0,226659,30028272,1.0,0.0
RESP18,20,0,226659,30028272,1.0,0.0
DNPEP,13,0,226659,30028272,1.0,0.0
AC053503.4,0,0,226659,30028272,1.0,0.0
AC053503.6,0,0,226659,30028272,1.0,0.0
AC053503.11,0,0,226659,30028272,1.0,0.0
RP11-316O14.1,0,0,226659,30028272,1.0,0.0
GMPPA,5,0,226659,30028272,1.0,0.0
ASIC4,32,0,226659,30028272,1.0,0.0
CHPF,23,0,226659,30028272,1.0,0.0
TMEM198,1,0,226659,30028272,1.0,0.0
RP11-256I23.1,0,0,226659,30028272,1.0,0.0
OBSL1,29,0,226659,30028272,1.0,0.0
RP11-256I23.2,0,0,226659,30028272,1.0,0.0
STK11IP,3,0,226659,30028272,1.0,0.0
AC009955.8,0,0,226659,30028272,1.0,0.0
RP11-256I23.3,0,0,226659,30028272,1.0,0.0
AC009502.4,0,0,226659,30028272,1.0,0.0
AC008281.1,0,0,226659,30028272,1.0,0.0
AC114765.1,0,0,226659,30028272,1.0,0.0
AC114765.2,0,0,226659,30028272,1.0,0.0
AC067956.1,0,0,226659,30028272,1.0,0.0
AC093843.1,0,0,226659,30028272,1.0,0.0
CTD-2308L22.1,0,0,226659,30028272,1.0,0.0
AC068489.1,0,0,226659,30028272,1.0,0.0
CCDC140,1,0,226659,30028272,1.0,0.0
RP11-384O8.1,0,0,226659,30028272,1.0,0.0
SGPP2,12,0,226659,30028272,1.0,0.0
RP11-16P6.1,0,0,226659,30028272,1.0,0.0
FARSB,8,0,226659,30028272,1.0,0.0
MOGAT1,24,0,226659,30028272,1.0,0.0
ACSL3,87,0,226659,30028272,1.0,0.0
AC097461.4,0,0,226659,30028272,1.0,0.0
KCNE4,47,0,226659,30028272,1.0,0.0
AC013448.1,0,0,226659,30028272,1.0,0.0
AC013448.2,0,0,226659,30028272,1.0,0.0
WDFY1,15,0,226659,30028272,1.0,0.0
MRPL44,7,0,226659,30028272,1.0,0.0
AC073641.2,0,0,226659,30028272,1.0,0.0
SERPINE2,115,0,226659,30028272,1.0,0.0
FAM124B,3,0,226659,30028272,1.0,0.0
AC067961.1,0,0,226659,30028272,1.0,0.0
NYAP2,4,0,226659,30028272,1.0,0.0
RP11-314B1.2,0,0,226659,30028272,1.0,0.0
AC068138.1,0,0,226659,30028272,1.0,0.0
RP11-395N3.2,0,0,226659,30028272,1.0,0.0
RHBDD1,17,0,226659,30028272,1.0,0.0
COL4A4,222,0,226659,30028272,1.0,0.0
AC097662.2,1,0,226659,30028272,1.0,0.0
TM4SF20,4,0,226659,30028272,1.0,0.0
AGFG1,8,0,226659,30028272,1.0,0.0
C2orf83,0,0,226659,30028272,1.0,0.0
SLC19A3,78,0,226659,30028272,1.0,0.0
DAW1,3,0,226659,30028272,1.0,0.0
SPHKAP,11,0,226659,30028272,1.0,0.0
AC009410.1,0,0,226659,30028272,1.0,0.0
AC074019.1,0,0,226659,30028272,1.0,0.0
PID1,43,0,226659,30028272,1.0,0.0
DNER,72,0,226659,30028272,1.0,0.0
TRIP12,29,0,226659,30028272,1.0,0.0
FBXO36,1,0,226659,30028272,1.0,0.0
SLC16A14,6,0,226659,30028272,1.0,0.0
AC009950.2,0,0,226659,30028272,1.0,0.0
SP140,36,0,226659,30028272,1.0,0.0
SP140L,3,0,226659,30028272,1.0,0.0
AC010149.4,0,0,226659,30028272,1.0,0.0
AC098823.3,0,0,226659,30028272,1.0,0.0
CAB39,29,0,226659,30028272,1.0,0.0
AC012507.3,0,0,226659,30028272,1.0,0.0
AC012507.4,0,0,226659,30028272,1.0,0.0
SPATA3-AS1,0,0,226659,30028272,1.0,0.0
SPATA3,5,0,226659,30028272,1.0,0.0
C2orf72,0,0,226659,30028272,1.0,0.0
PSMD1,21,0,226659,30028272,1.0,0.0
HTR2B,76,0,226659,30028272,1.0,0.0
ARMC9,4,0,226659,30028272,1.0,0.0
B3GNT7,10,0,226659,30028272,1.0,0.0
AC017104.2,0,0,226659,30028272,1.0,0.0
NMUR1,53,0,226659,30028272,1.0,0.0
C2orf57,1,0,226659,30028272,1.0,0.0
MGC4771,0,0,226659,30028272,1.0,0.0
PDE6D,28,0,226659,30028272,1.0,0.0
COPS7B,2,0,226659,30028272,1.0,0.0
DIS3L2,53,0,226659,30028272,1.0,0.0
AC105461.1,1,0,226659,30028272,1.0,0.0
AC068134.8,0,0,226659,30028272,1.0,0.0
ALPPL2,12,0,226659,30028272,1.0,0.0
AC068134.6,0,0,226659,30028272,1.0,0.0
ALPI,96,0,226659,30028272,1.0,0.0
ECEL1,33,0,226659,30028272,1.0,0.0
PRSS56,18,0,226659,30028272,1.0,0.0
CHRND,37,0,226659,30028272,1.0,0.0
CHRNG,44,0,226659,30028272,1.0,0.0
TIGD1,1,0,226659,30028272,1.0,0.0
EIF4E2,27,0,226659,30028272,1.0,0.0
AC073254.1,0,0,226659,30028272,1.0,0.0
EFHD1,14,0,226659,30028272,1.0,0.0
GIGYF2,56,0,226659,30028272,1.0,0.0
KCNJ13,26,0,226659,30028272,1.0,0.0
C2orf82,0,0,226659,30028272,1.0,0.0
NGEF,16,0,226659,30028272,1.0,0.0
AC106876.2,0,0,226659,30028272,1.0,0.0
RP11-400N9.1,0,0,226659,30028272,1.0,0.0
DGKD,9,0,226659,30028272,1.0,0.0
USP40,11,0,226659,30028272,1.0,0.0
UGT1A10,204,0,226659,30028272,1.0,0.0
AC114812.8,0,0,226659,30028272,1.0,0.0
MROH2A,0,0,226659,30028272,1.0,0.0
HJURP,85,0,226659,30028272,1.0,0.0
AC005538.5,0,0,226659,30028272,1.0,0.0
SPP2,42,0,226659,30028272,1.0,0.0
AC006037.2,0,0,226659,30028272,1.0,0.0
RP11-309M7.1,0,0,226659,30028272,1.0,0.0
AC097713.3,0,0,226659,30028272,1.0,0.0
AC097713.4,0,0,226659,30028272,1.0,0.0
ARL4C,27,0,226659,30028272,1.0,0.0
AC114814.4,0,0,226659,30028272,1.0,0.0
AC114814.3,0,0,226659,30028272,1.0,0.0
