target,target_count,target_and_keyphrase_count,keyphrase_count,database_count,p_value,target_and_keyphrase_ratio
KLRK1,38,2,4914,30028272,1.874873148207268e-05,0.05263157894736842
PHACTR3,19,1,4914,30028272,0.003104695627112314,0.05263157894736842
FHL3,79,4,4914,30028272,1.065720942945681e-09,0.05063291139240506
PSD3,20,1,4914,30028272,0.0032678334402149673,0.05
DAGLA,21,1,4914,30028272,0.0034309445619178144,0.047619047619047616
NFE2L3,21,1,4914,30028272,0.0034309445619178144,0.047619047619047616
ULBP1,128,6,4914,30028272,1.020867466132136e-13,0.046875
RP9,65,3,4914,30028272,1.8985836943773696e-07,0.046153846153846156
AZU1,22,1,4914,30028272,0.0035940289965881275,0.045454545454545456
CLEC2D,22,1,4914,30028272,0.0035940289965881275,0.045454545454545456
FHL5,22,1,4914,30028272,0.0035940289965881275,0.045454545454545456
KLRC1,22,1,4914,30028272,0.0035940289965881275,0.045454545454545456
SKAP1,22,1,4914,30028272,0.0035940289965881275,0.045454545454545456
IFI30,23,1,4914,30028272,0.003757086748589312,0.043478260869565216
LRP10,23,1,4914,30028272,0.003757086748589312,0.043478260869565216
CAMK1,24,1,4914,30028272,0.0039201178222873735,0.041666666666666664
NCR1,120,5,4914,30028272,2.1974044864278404e-11,0.041666666666666664
RTN4R,24,1,4914,30028272,0.0039201178222873735,0.041666666666666664
SLC4A3,24,1,4914,30028272,0.0039201178222873735,0.041666666666666664
STX3,49,2,4914,30028272,3.132586722772397e-05,0.04081632653061224
RNASE3,25,1,4914,30028272,0.0040831222220462145,0.04
VSIG4,50,2,4914,30028272,3.262755587642769e-05,0.04
KIR2DL1,281,11,4914,30028272,3.7937656594661837e-23,0.03914590747330961
KIR2DL3,207,8,4914,30028272,3.622327801099886e-17,0.03864734299516908
GALNT7,26,1,4914,30028272,0.0042460999522288285,0.038461538461538464
PIP4K2A,26,1,4914,30028272,0.0042460999522288285,0.038461538461538464
UBE2M,26,1,4914,30028272,0.0042460999522288285,0.038461538461538464
WDFY3,26,1,4914,30028272,0.0042460999522288285,0.038461538461538464
KIR2DL4,183,7,4914,30028272,3.7054301712706395e-15,0.03825136612021858
FCGR2C,27,1,4914,30028272,0.004409051017198637,0.037037037037037035
RNF125,27,1,4914,30028272,0.004409051017198637,0.037037037037037035
STXBP2,54,2,4914,30028272,3.8097703149540524e-05,0.037037037037037035
KIR3DL3,55,2,4914,30028272,3.9531044432647135e-05,0.03636363636363636
MYCBP2,28,1,4914,30028272,0.004571975421316471,0.03571428571428571
UTS2,28,1,4914,30028272,0.004571975421316471,0.03571428571428571
ULBP2,143,5,4914,30028272,5.336813604572099e-11,0.03496503496503497
MICB,403,14,4914,30028272,2.4864075573475213e-28,0.034739454094292806
CNN2,29,1,4914,30028272,0.004734873168943663,0.034482758620689655
TYROBP,87,3,4914,30028272,4.594742149562255e-07,0.034482758620689655
CD96,90,3,4914,30028272,5.090729866547763e-07,0.03333333333333333
FLOT2,31,1,4914,30028272,0.005060587996583047,0.03225806451612903
